,movie_id,averagerating,title,genres,domestic_gross,foreign_gross,total_gross
56823,tt1074638,7.8,Skyfall,"Action,Adventure,Thriller",304400000.0,804200000.0,1108600000.0
56824,tt1078897,6.7,Hysteria,"Horror,Thriller",1800000.0,7700000.0,9500000.0
56834,tt1211837,7.5,Doctor Strange,"Action,Adventure,Fantasy",232600000.0,445100000.0,677700000.0
56836,tt1222815,7.2,Chimpanzee,Documentary,29000000.0,5900000.0,34900000.0
56844,tt1243957,6.0,The Tourist,"Action,Adventure,Thriller",67600000.0,210700000.0,278300000.0
56853,tt1292566,6.1,How to Be Single,"Comedy,Drama,Romance",46800000.0,65500000.0,112300000.0
56863,tt1318514,7.6,Rise of the Planet of the Apes,"Action,Drama,Sci-Fi",176800000.0,305000000.0,481800000.0
56867,tt1327194,6.5,The Lucky One,"Drama,Romance",60500000.0,38900000.0,99400000.0
56874,tt1341188,5.4,How Do You Know,"Comedy,Drama,Romance",30200000.0,18500000.0,48700000.0
56890,tt1399103,6.2,Transformers: Dark of the Moon,"Action,Adventure,Sci-Fi",352400000.0,771400000.0,1123800000.0
56892,tt1411697,6.5,The Hangover Part II,"Comedy,Mystery",254500000.0,332300000.0,586800000.0
56922,tt1504319,5.5,Road to Nowhere,"Romance,Thriller",40300.0,121000.0,161300.0
56930,tt1521197,6.9,Anonymous,"Drama,Thriller",4500000.0,10900000.0,15400000.0
56967,tt1583421,5.8,G.I. Joe: Retaliation,"Action,Adventure,Sci-Fi",122500000.0,253200000.0,375700000.0
56975,tt1592525,6.1,Lockout,"Action,Sci-Fi,Thriller",14300000.0,17900000.0,32200000.0
57027,tt1666555,7.0,Anchor Baby,"Drama,Thriller",15800.0,161000.0,176800.0
57041,tt1683519,7.0,Wagner & Me,"Biography,Documentary,History",37700.0,41000.0,78700.0
57074,tt1723121,7.0,We're the Millers,"Comedy,Crime",150400000.0,119600000.0,270000000.0
57185,tt3595298,4.6,Prem Ratan Dhan Payo,"Action,Drama,Family",4400000.0,48200000.0,52600000.0
57415,tt4354930,5.8,Creed,"Crime,Drama",109800000.0,63800000.0,173600000.0
57441,tt4481414,7.6,Gifted,Drama,24800000.0,18200000.0,43000000.0
57490,tt4686844,7.2,The Death of Stalin,"Comedy,Drama,History",8000000.0,16600000.0,24600000.0
57698,tt5463162,7.8,Deadpool 2,"Action,Adventure,Comedy",318500000.0,460500000.0,779000000.0
57903,tt6272828,5.6,Mubarakan,"Comedy,Romance",759000.0,12100000.0,12859000.0
57942,tt0359950,7.3,The Secret Life of Walter Mitty,"Adventure,Comedy,Drama",58200000.0,129900000.0,188100000.0
57950,tt1821549,7.7,Nebraska,"Adventure,Comedy,Drama",17700000.0,10000000.0,27700000.0
58007,tt1911658,6.7,Penguins of Madagascar,"Adventure,Animation,Comedy",83400000.0,289700000.0,373100000.0
58017,tt1924435,6.4,Let's Be Cops,"Comedy,Crime",82400000.0,55800000.0,138200000.0
58138,tt2097307,6.1,Hit and Run,"Action,Comedy",13700000.0,704000.0,14404000.0
58211,tt2194499,7.8,About Time,"Comedy,Drama,Fantasy",15300000.0,71800000.0,87100000.0
58316,tt2334873,7.3,Blue Jasmine,Drama,33400000.0,64099999.0,97499999.0
58350,tt2385006,7.3,Jerusalem,Documentary,8000000.0,1300000.0,9300000.0
58422,tt2528814,4.8,God's Not Dead,Drama,60800000.0,3900000.0,64700000.0
58490,tt2717822,5.4,Blackhat,"Action,Crime,Thriller",8000000.0,11600000.0,19600000.0
58629,tt3077214,6.9,Suffragette,"Biography,Drama,History",4700000.0,11300000.0,16000000.0
58656,tt3147312,6.0,Desierto,"Drama,Thriller",2000000.0,1000000.0,3000000.0
58725,tt3332064,5.8,Pan,"Adventure,Comedy,Family",35100000.0,93300000.0,128400000.0
58761,tt3401882,5.6,Fist Fight,Comedy,32200000.0,8900000.0,41100000.0
58767,tt3416742,7.7,What We Do in the Shadows,"Comedy,Horror",3500000.0,2800000.0,6300000.0
58882,tt6739824,8.8,Upgrade,Drama,12000000.0,2400000.0,14400000.0
58951,tt7153766,6.4,Unsane,"Drama,Horror,Mystery",7700000.0,6600000.0,14300000.0
59249,tt0857190,6.1,The Sweeney,"Action,Crime,Drama",26700.0,6300000.0,6326700.0
59254,tt0983193,7.3,The Adventures of Tintin,"Action,Adventure,Animation",77600000.0,296400000.0,374000000.0
59269,tt1077368,6.2,Dark Shadows,"Comedy,Fantasy,Horror",79700000.0,165800000.0,245500000.0
59276,tt1196956,6.8,One Chance,"Biography,Comedy,Drama",101000.0,10800000.0,10901000.0
59279,tt1226273,6.6,Edge of Darkness,"Crime,Drama,Mystery",43300000.0,37800000.0,81100000.0
59306,tt1390411,6.9,In the Heart of the Sea,"Action,Adventure,Biography",25000000.0,68900000.0,93900000.0
59308,tt1396484,7.4,It,"Horror,Thriller",327500000.0,372900000.0,700400000.0
59318,tt1430607,7.1,Arthur Christmas,"Adventure,Animation,Comedy",46500000.0,101000000.0,147500000.0
59320,tt1431181,7.3,Another Year,"Comedy,Drama",3200000.0,16500000.0,19700000.0
59324,tt1440266,7.7,Pina,"Documentary,Music",3500000.0,11100000.0,14600000.0
59327,tt1446192,7.3,Rise of the Guardians,"Action,Adventure,Animation",103400000.0,203500000.0,306900000.0
59329,tt1448755,6.5,Killer Elite,"Action,Crime,Thriller",25100000.0,31300000.0,56400000.0
59371,tt1559549,7.5,Restrepo,"Documentary,War",1300000.0,105000.0,1405000.0
59379,tt1568346,7.8,The Girl with the Dragon Tattoo,"Crime,Drama,Mystery",10100000.0,94300000.0,104400000.0
59396,tt1591095,6.9,Insidious,"Horror,Mystery,Thriller",54000000.0,43000000.0,97000000.0
59497,tt1714203,3.7,Piranha 3DD,"Comedy,Horror",377000.0,8100000.0,8477000.0
59514,tt1730768,7.0,The Zookeeper's Wife,"Biography,Drama,History",17600000.0,8600000.0,26200000.0
59589,tt1817676,5.6,Girl in Progress,"Comedy,Drama",2600000.0,2000000.0,4600000.0
59608,tt1839492,7.2,Ruby Sparks,"Comedy,Drama,Fantasy",2500000.0,6600000.0,9100000.0
59701,tt3896198,7.7,Guardians of the Galaxy Vol. 2,"Action,Adventure,Comedy",389800000.0,473900000.0,863700000.0
59736,tt4052882,6.3,The Shallows,"Drama,Horror,Thriller",55100000.0,64000000.0,119100000.0
59896,tt4537896,6.4,White Boy Rick,"Crime,Drama",24000000.0,1900000.0,25900000.0
59962,tt4761916,5.9,Unfriended: Dark Web,"Crime,Horror,Mystery",8900000.0,6300000.0,15200000.0
59969,tt4779682,5.7,The Meg,"Action,Horror,Sci-Fi",145400000.0,384800000.0,530200000.0
60007,tt4912910,7.8,Mission: Impossible - Fallout,"Action,Adventure,Thriller",220200000.0,571000000.0,791200000.0
60304,tt6003368,4.4,Diary of a Wimpy Kid: The Long Haul,"Comedy,Family",20700000.0,19400000.0,40100000.0
60322,tt6086614,6.8,Letters from Baghdad,Documentary,360000.0,143000.0,503000.0
60446,tt0409847,6.0,Cowboys & Aliens,"Action,Sci-Fi,Thriller",100200000.0,74600000.0,174800000.0
60454,tt1065073,7.9,Boyhood,Drama,25400000.0,19100000.0,44500000.0
60461,tt1161864,6.0,The Rite,"Drama,Horror,Mystery",33000000.0,63000000.0,96000000.0
60473,tt1228987,7.1,Let Me In,"Drama,Fantasy,Horror",12100000.0,12000000.0,24100000.0
60492,tt1302011,7.2,Kung Fu Panda 2,"Action,Adventure,Animation",165200000.0,500400000.0,665600000.0
60509,tt1366365,4.9,The Cold Light of Day,"Action,Thriller",3800000.0,13100000.0,16900000.0
60514,tt1411238,6.2,No Strings Attached,"Comedy,Romance",70700000.0,78600000.0,149300000.0
60515,tt1411250,6.4,Riddick,"Action,Adventure,Sci-Fi",42000000.0,56300000.0,98300000.0
60518,tt1431045,8.0,Deadpool,"Action,Adventure,Comedy",363100000.0,420000000.0,783100000.0
60556,tt1524137,6.5,Contraband,"Action,Crime,Drama",66500000.0,29700000.0,96200000.0
60568,tt1540133,7.3,The Guard,"Comedy,Crime,Thriller",5400000.0,14200000.0,19600000.0
60580,tt1571222,6.4,A Dangerous Method,"Biography,Drama,Romance",5700000.0,21800000.0,27500000.0
60595,tt1596363,7.8,The Big Short,"Biography,Comedy,Drama",70300000.0,63200000.0,133500000.0
60636,tt1655441,7.2,The Age of Adaline,"Drama,Fantasy,Romance",42600000.0,23000000.0,65600000.0
60665,tt1690953,7.4,Despicable Me 2,"Adventure,Animation,Comedy",368100000.0,602700000.0,970800000.0
60796,tt1837703,6.2,The Fifth Estate,"Biography,Drama,Thriller",3300000.0,5300000.0,8600000.0
60826,tt1859650,6.3,To Rome with Love,"Comedy,Music,Romance",16700000.0,56600000.0,73300000.0
60893,tt1976000,6.2,The Two Faces of January,"Romance,Thriller",507000.0,13000000.0,13507000.0
60980,tt2103281,7.6,Dawn of the Planet of the Apes,"Action,Adventure,Drama",208500000.0,502100000.0,710600000.0
61016,tt2160105,5.7,I Still See You,"Fantasy,Thriller",1400.0,1500000.0,1501400.0
61048,tt2199571,6.6,Run All Night,"Action,Drama,Thriller",26500000.0,45200000.0,71700000.0
61379,tt2800050,7.4,A Beautiful Planet,Documentary,15500000.0,9400000.0,24900000.0
61427,tt2975578,6.5,The Purge: Anarchy,"Action,Horror,Sci-Fi",72000000.0,40000000.0,112000000.0
61431,tt2980706,6.0,Planes: Fire & Rescue,"Adventure,Animation,Comedy",59200000.0,92200000.0,151400000.0
61519,tt3203890,6.0,Pulling Strings,"Comedy,Romance",5800000.0,2000000.0,7800000.0
61648,tt3522806,5.7,Mechanic: Resurrection,"Action,Adventure,Thriller",21200000.0,104500000.0,125700000.0
61953,tt8097306,4.6,Nobody's Fool,"Comedy,Drama,Romance",31700000.0,1800000.0,33500000.0
62127,tt0790770,6.4,Miles Ahead,"Biography,Drama,Music",2600000.0,850000.0,3450000.0
62128,tt0808510,5.0,Tooth Fairy,"Comedy,Family,Fantasy",60000000.0,52400000.0,112400000.0
62129,tt0816711,7.0,World War Z,"Action,Adventure,Horror",202400000.0,337600000.0,540000000.0
62229,tt1934231,7.6,Delhi Belly,"Action,Comedy,Crime",1500000.0,15200000.0,16700000.0
62512,tt2302755,6.5,Olympus Has Fallen,"Action,Thriller",98900000.0,71300000.0,170200000.0
62561,tt2381249,7.4,Mission: Impossible - Rogue Nation,"Action,Adventure,Thriller",195000000.0,487700000.0,682700000.0
62584,tt2406566,6.7,Atomic Blonde,"Action,Mystery,Thriller",51700000.0,48300000.0,100000000.0
62630,tt2515030,6.5,Escobar: Paradise Lost,"Crime,Drama,History",196000.0,3600000.0,3796000.0
62797,tt2980516,7.7,The Theory of Everything,"Biography,Drama,Romance",35900000.0,87800000.0,123700000.0
62845,tt3110958,6.5,Now You See Me 2,"Action,Adventure,Comedy",65099999.0,269800000.0,334899999.0
62963,tt3371366,5.2,Transformers: The Last Knight,"Action,Adventure,Sci-Fi",130199999.0,475300000.0,605499999.0
63000,tt3498820,7.8,Captain America: Civil War,"Action,Adventure,Sci-Fi",408100000.0,745200000.0,1153300000.0
63006,tt3521126,7.4,The Disaster Artist,"Biography,Comedy,Drama",21100000.0,8700000.0,29800000.0
63425,tt0790636,8.0,Dallas Buyers Club,"Biography,Drama",27300000.0,27900000.0,55200000.0
63431,tt0968264,6.9,The Conspirator,"Crime,Drama,History",11500000.0,3900000.0,15400000.0
63448,tt1034314,5.9,Iron Sky,"Action,Comedy,Sci-Fi",122000.0,8000000.0,8122000.0
63449,tt1053810,6.2,The Big Year,Comedy,7200000.0,244000.0,7444000.0
63461,tt1220888,6.0,Henry's Crime,"Comedy,Crime,Drama",103000.0,102000.0,205000.0
63463,tt1232200,5.6,That's My Boy,Comedy,36900000.0,20800000.0,57700000.0
63464,tt1233192,5.7,Brighton Rock,"Crime,Drama,Thriller",230000.0,1600000.0,1830000.0
63475,tt1277953,6.8,Madagascar 3: Europe's Most Wanted,"Adventure,Animation,Comedy",216400000.0,530500000.0,746900000.0
63498,tt1375666,8.8,Inception,"Action,Adventure,Sci-Fi",292600000.0,535700000.0,828300000.0
63506,tt1392170,7.2,The Hunger Games,"Action,Adventure,Sci-Fi",408000000.0,286400000.0,694400000.0
63507,tt1392214,8.1,Prisoners,"Crime,Drama,Mystery",61000000.0,61100000.0,122100000.0
63534,tt1496422,5.8,The Paperboy,"Crime,Drama,Mystery",693000.0,661000.0,1354000.0
63549,tt1523483,5.7,Kaboom,"Comedy,Mystery,Romance",119000.0,421000.0,540000.0
63557,tt1528854,6.2,Daddy's Home,Comedy,150400000.0,92400000.0,242800000.0
63559,tt1532958,5.1,Battle of the Year,"Drama,Music",8900000.0,7700000.0,16600000.0
63595,tt1586752,6.8,Machine Gun Preacher,"Action,Biography,Crime",539000.0,2800000.0,3339000.0
63641,tt1647668,7.0,Million Dollar Arm,"Biography,Drama,Sport",36500000.0,2800000.0,39300000.0
63688,tt1700841,6.2,Sausage Party,"Adventure,Animation,Comedy",97700000.0,43000000.0,140700000.0
63692,tt1710396,5.8,Joyful Noise,"Comedy,Drama,Music",30900000.0,226000.0,31126000.0
63802,tt1817273,7.3,The Place Beyond the Pines,"Crime,Drama,Thriller",21400000.0,14100000.0,35500000.0
63814,tt3682448,7.6,Bridge of Spies,"Drama,History,Thriller",72300000.0,93200000.0,165500000.0
64028,tt4302938,7.8,Kubo and the Two Strings,"Action,Adventure,Animation",48000000.0,21900000.0,69900000.0
64078,tt4438848,5.7,Neighbors 2: Sorority Rising,Comedy,55500000.0,52600000.0,108100000.0
64128,tt4629266,7.2,Born in China,Documentary,13900000.0,11200000.0,25100000.0
64147,tt4669264,6.4,Beirut,"Drama,Thriller",5000000.0,2500000.0,7500000.0
64332,tt5294550,6.8,All the Money in the World,"Biography,Crime,Drama",25100000.0,31900000.0,57000000.0
64340,tt5325452,4.6,Boo! A Madea Halloween,"Comedy,Drama,Horror",73200000.0,1600000.0,74800000.0
64392,tt5580036,7.5,"I, Tonya","Biography,Comedy,Drama",30000000.0,23900000.0,53900000.0
64451,tt5814060,5.4,The Nun,"Horror,Mystery,Thriller",117500000.0,248100000.0,365600000.0
64813,tt7566518,5.4,Vision,Drama,435000.0,4600000.0,5035000.0
65241,tt2101441,5.3,Spring Breakers,"Comedy,Crime,Drama",14100000.0,17600000.0,31700000.0
65254,tt2119532,8.1,Hacksaw Ridge,"Biography,Drama,History",67200000.0,108100000.0,175300000.0
65342,tt2243537,5.1,A Haunted House,"Comedy,Fantasy",40000000.0,20100000.0,60100000.0
65344,tt2244901,5.7,I Give It a Year,"Comedy,Romance",34700.0,28200000.0,28234700.0
65523,tt2473510,4.6,Paranormal Activity: The Ghost Dimension,"Horror,Mystery,Thriller",18300000.0,60600000.0,78900000.0
65544,tt2531318,7.8,The Beatles: Eight Days a Week - The Touring Years,"Documentary,Music",2900000.0,9400000.0,12300000.0
65545,tt2543472,8.0,Wonder,"Drama,Family",132400000.0,173500000.0,305900000.0
65613,tt2707858,6.2,Yves Saint Laurent,"Biography,Drama",724000.0,20300000.0,21024000.0
65627,tt2752758,4.1,Devil's Due,"Horror,Mystery,Thriller",15800000.0,21100000.0,36900000.0
65858,tt3416828,5.7,Ice Age: Collision Course,"Adventure,Animation,Comedy",64099999.0,344500000.0,408599999.0
66314,tt0455944,7.2,The Equalizer,"Action,Crime,Thriller",101500000.0,90800000.0,192300000.0
66401,tt1907668,7.3,Flight,"Drama,Thriller",93800000.0,68000000.0,161800000.0
66450,tt1972779,6.7,The Best of Me,"Drama,Romance",26800000.0,9200000.0,36000000.0
66455,tt1981677,7.2,Pitch Perfect,"Comedy,Music,Romance",65000000.0,50300000.0,115300000.0
66473,tt2011183,6.2,Pastorela,"Comedy,Fantasy",161000.0,2700000.0,2861000.0
66630,tt2229499,6.6,Don Jon,"Comedy,Drama,Romance",24500000.0,6000000.0,30500000.0
66695,tt2310332,7.4,The Hobbit: The Battle of the Five Armies,"Adventure,Fantasy",255100000.0,700900000.0,956000000.0
66722,tt2345737,6.4,The Rover,"Action,Crime,Drama",1100000.0,2100000.0,3200000.0
66757,tt2387499,5.9,Keeping Up with the Joneses,"Action,Comedy",14900000.0,15000000.0,29900000.0
66768,tt2395427,7.3,Avengers: Age of Ultron,"Action,Adventure,Sci-Fi",459000000.0,946400000.0,1405400000.0
66776,tt2401878,7.3,Anomalisa,"Animation,Comedy,Drama",3800000.0,1900000.0,5700000.0
66788,tt2411684,6.9,The Campaign,Documentary,86900000.0,18000000.0,104900000.0
66846,tt2547584,7.2,The Light Between Oceans,"Drama,Romance",12500000.0,13400000.0,25900000.0
66905,tt2690138,5.0,The D Train,"Comedy,Drama",673000.0,102000.0,775000.0
67002,tt2937898,7.0,A Most Violent Year,"Crime,Drama,Thriller",5700000.0,6300000.0,12000000.0
67091,tt3168230,6.9,Mr. Holmes,"Drama,Mystery",17700000.0,11600000.0,29300000.0
67190,tt3450958,7.5,War for the Planet of the Apes,"Action,Adventure,Drama",146900000.0,343800000.0,490700000.0
67201,tt3460252,7.8,The Hateful Eight,"Crime,Drama,Mystery",54100000.0,101600000.0,155700000.0
67208,tt3480886,6.4,Ma ma,Drama,47300.0,1100000.0,1147300.0
67324,tt6911608,6.7,Mamma Mia! Here We Go Again,"Comedy,Musical,Romance",120600000.0,274400000.0,395000000.0
67635,tt1023114,7.3,The Way Back,"Adventure,Drama,History",2700000.0,17600000.0,20300000.0
67646,tt1126618,6.5,Morning Glory,"Comedy,Drama,Romance",31000000.0,29000000.0,60000000.0
67652,tt1220634,5.9,Resident Evil: Afterlife,"Action,Adventure,Horror",60100000.0,240100000.0,300200000.0
67655,tt1240982,5.5,Your Highness,"Adventure,Comedy,Fantasy",21600000.0,3300000.0,24900000.0
67657,tt1250777,7.6,Kick-Ass,"Action,Comedy",48100000.0,48100000.0,96200000.0
67663,tt1287468,4.3,Cats & Dogs: The Revenge of Kitty Galore,"Action,Comedy,Family",43600000.0,68900000.0,112500000.0
67675,tt1336608,5.9,Rock of Ages,"Comedy,Drama,Musical",38500000.0,20900000.0,59400000.0
67678,tt1341167,7.3,Four Lions,"Comedy,Crime,Drama",305000.0,4400000.0,4705000.0
67683,tt1372686,6.1,Coriolanus,"Drama,Thriller,War",757000.0,315000.0,1072000.0
67693,tt1411704,5.4,Hop,"Adventure,Animation,Comedy",108100000.0,75900000.0,184000000.0
67741,tt1535438,6.3,Hope Springs,"Comedy,Drama,Romance",63500000.0,50700000.0,114200000.0
67758,tt1564585,4.4,Skyline,"Action,Sci-Fi,Thriller",21400000.0,45400000.0,66800000.0
67767,tt1588358,7.4,Hermano,"Drama,Family,Sport",29900.0,1600000.0,1629900.0
67774,tt1602620,7.9,Amour,"Drama,Romance",6700000.0,13100000.0,19800000.0
67782,tt1615147,7.1,Margin Call,"Drama,Thriller",5400000.0,14200000.0,19600000.0
67788,tt1633356,4.0,Shark Night 3D,"Horror,Thriller",18900000.0,21300000.0,40200000.0
67835,tt1682180,6.8,Stoker,"Drama,Thriller",1700000.0,10400000.0,12100000.0
67878,tt1726669,6.7,Killer Joe,"Crime,Drama,Thriller",2000000.0,1700000.0,3700000.0
67883,tt1727824,8.0,Bohemian Rhapsody,"Biography,Drama,Music",216400000.0,687200000.0,903600000.0
68004,tt3713166,5.6,Unfriended,"Horror,Mystery,Thriller",32500000.0,31600000.0,64100000.0
68194,tt4257926,7.1,Miracles from Heaven,"Biography,Drama,Family",61700000.0,12200000.0,73900000.0
68418,tt4981636,6.1,Middle School: The Worst Years of My Life,"Comedy,Family",20000000.0,3300000.0,23300000.0
68832,tt0478970,7.3,Ant-Man,"Action,Adventure,Comedy",180200000.0,339100000.0,519300000.0
68847,tt1204975,6.6,Last Vegas,"Comedy,Drama",63900000.0,70500000.0,134400000.0
68853,tt1235830,7.2,Chico & Rita,"Animation,Crime,Drama",351000.0,1900000.0,2251000.0
68860,tt1259528,7.0,Den of Thieves,"Action,Crime,Drama",44900000.0,35600000.0,80500000.0
68878,tt1349451,6.2,Butter,"Comedy,Drama",105000.0,70700.0,175700.0
68890,tt1421051,6.3,Somewhere,"Comedy,Drama",1800000.0,12200000.0,14000000.0
68891,tt1423995,5.4,Stone,"Drama,Thriller",1800000.0,7700000.0,9500000.0
68899,tt1438254,6.5,Charlie St. Cloud,"Drama,Fantasy,Romance",31200000.0,17000000.0,48200000.0
68929,tt1528100,6.0,Exodus: Gods and Kings,"Action,Adventure,Drama",65000000.0,203200000.0,268200000.0
68953,tt1555064,6.3,Country Strong,"Drama,Music",20200000.0,310000.0,20510000.0
69050,tt1664894,7.4,Cave of Forgotten Dreams,"Documentary,History",5300000.0,1200000.0,6500000.0
69074,tt1698641,6.2,"Alexander and the Terrible, Horrible, No Good, Very Bad Day","Comedy,Family",67000000.0,34400000.0,101400000.0
69106,tt1734110,7.2,No One Killed Jessica,"Biography,Crime,Drama",441000.0,193000.0,634000.0
69180,tt1821641,6.5,The Congress,"Animation,Drama,Sci-Fi",138000.0,318000.0,456000.0
69258,tt3787590,6.2,We Are Your Friends,"Drama,Music,Romance",3600000.0,7500000.0,11100000.0
69435,tt4361050,6.1,Ouija: Origin of Evil,"Drama,Horror,Mystery",35100000.0,46600000.0,81700000.0
69545,tt4765284,5.8,Pitch Perfect 3,"Comedy,Music",104900000.0,80500000.0,185400000.0
69789,tt5670152,6.0,Traffik,"Action,Crime,Drama",9200000.0,336000.0,9536000.0
70028,tt0889573,6.1,The Switch,"Comedy,Drama,Romance",27800000.0,22100000.0,49900000.0
70029,tt0903657,7.4,Love & Mercy,"Biography,Drama,Music",12600000.0,16100000.0,28700000.0
70034,tt0989757,6.3,Dear John,"Drama,Romance,War",80000000.0,35000000.0,115000000.0
70050,tt1800241,7.2,American Hustle,"Crime,Drama",150100000.0,101100000.0,251200000.0
70157,tt1931533,7.2,Seven Psychopaths,"Comedy,Crime",15000000.0,4400000.0,19400000.0
70171,tt1951261,5.8,The Hangover Part III,"Adventure,Comedy,Crime",112200000.0,249800000.0,362000000.0
70175,tt1956620,5.1,Sex Tape,"Comedy,Romance",38500000.0,87500000.0,126000000.0
70220,tt2024469,7.0,Non-Stop,"Action,Mystery,Thriller",92200000.0,130600000.0,222800000.0
70325,tt2170439,6.3,Horrible Bosses 2,"Comedy,Crime",54400000.0,53200000.0,107600000.0
70413,tt2277860,7.3,Finding Dory,"Adventure,Animation,Comedy",486300000.0,542300000.0,1028600000.0
70427,tt2304933,5.2,The 5th Wave,"Action,Adventure,Drama",34900000.0,75000000.0,109900000.0
71370,tt0446029,7.5,Scott Pilgrim vs. the World,"Action,Comedy,Fantasy",31500000.0,16100000.0,47600000.0
71372,tt0458339,6.9,Captain America: The First Avenger,"Action,Adventure,Sci-Fi",176700000.0,193900000.0,370600000.0
71377,tt1055292,6.6,Life as We Know It,"Comedy,Drama,Romance",53400000.0,52300000.0,105700000.0
71385,tt1175709,6.3,All Good Things,"Crime,Drama,Mystery",582000.0,62500.0,644500.0
71395,tt1229822,7.4,Jane Eyre,"Drama,Romance",11200000.0,23500000.0,34700000.0
71400,tt1242460,7.5,We Need to Talk About Kevin,"Drama,Mystery,Thriller",1700000.0,4300000.0,6000000.0
71403,tt1272878,6.7,2 Guns,"Action,Comedy,Crime",75600000.0,56300000.0,131900000.0
71407,tt1302067,4.6,Yogi Bear,"Adventure,Animation,Comedy",100200000.0,101300000.0,201500000.0
71426,tt1381404,6.4,The Company You Keep,"Drama,Thriller",5100000.0,14500000.0,19600000.0
71427,tt1386588,6.7,The Other Guys,"Action,Comedy,Crime",119200000.0,51200000.0,170400000.0
71431,tt1424432,8.6,Senna,"Biography,Documentary,Sport",1600000.0,6600000.0,8200000.0
71433,tt1433108,6.5,Faster,"Action,Crime,Drama",23200000.0,12400000.0,35600000.0
71434,tt1438298,7.5,Guzaarish,Drama,1000000.0,695000.0,1695000.0
71454,tt1502712,4.3,Fantastic Four,"Action,Adventure,Drama",56100000.0,111900000.0,168000000.0
71473,tt1540011,5.0,Blair Witch,"Horror,Mystery,Thriller",20800000.0,24400000.0,45200000.0
71493,tt1568911,7.2,War Horse,"Drama,History,War",79900000.0,97700000.0,177600000.0
71515,tt1605630,6.7,American Reunion,Comedy,57000000.0,178000000.0,235000000.0
71537,tt1634122,6.3,Johnny English Reborn,"Action,Adventure,Comedy",8300000.0,151800000.0,160100000.0
71541,tt1637725,6.9,Ted,"Comedy,Fantasy",218800000.0,330600000.0,549400000.0
71563,tt1663143,5.4,Fun Size,"Adventure,Comedy",9400000.0,2000000.0,11400000.0
71604,tt1719071,6.0,Another Happy Day,"Comedy,Drama",8500.0,347000.0,355500.0
71654,tt1764183,6.6,Arbitrage,"Drama,Thriller",7900000.0,27600000.0,35500000.0
71702,tt1815862,4.8,After Earth,"Action,Adventure,Drama",60500000.0,183300000.0,243800000.0
71714,tt1823672,6.8,Chappie,"Action,Crime,Drama",31600000.0,70500000.0,102100000.0
71767,tt1872102,6.8,Marius,Drama,9800.0,2200000.0,2209800.0
71879,tt4154756,8.5,Avengers: Infinity War,"Action,Adventure,Sci-Fi",678800000.0,1369.5,678801369.5
71994,tt4587656,6.1,The Star,"Adventure,Animation,Comedy",40900000.0,22000000.0,62900000.0
72014,tt4663548,6.0,All Saints,Drama,5800000.0,140000.0,5940000.0
72552,tt6850820,6.5,Peppermint,"Action,Crime,Drama",35400000.0,18400000.0,53800000.0
72559,tt0837562,7.1,Hotel Transylvania,"Animation,Comedy,Family",148300000.0,210100000.0,358400000.0
72563,tt0938283,4.1,The Last Airbender,"Action,Adventure,Family",131800000.0,187900000.0,319700000.0
72568,tt0975645,6.8,Hitchcock,"Biography,Comedy,Drama",6000000.0,17600000.0,23600000.0
72569,tt0980970,6.3,The Chronicles of Narnia: The Voyage of the Dawn Treader,"Adventure,Family,Fantasy",104400000.0,311300000.0,415700000.0
72584,tt1034415,6.8,Suspiria,"Fantasy,Horror,Mystery",2500000.0,5400000.0,7900000.0
72609,tt1920849,5.3,Bachelorette,"Comedy,Romance",448000.0,11500000.0,11948000.0
72647,tt1981128,5.3,Geostorm,"Action,Sci-Fi,Thriller",33700000.0,187900000.0,221600000.0
72649,tt1985966,6.4,Cloudy with a Chance of Meatballs 2,"Adventure,Animation,Comedy",119800000.0,154500000.0,274300000.0
72758,tt2125435,7.3,Beasts of the Southern Wild,"Adventure,Drama,Fantasy",12800000.0,8300000.0,21100000.0
72763,tt2132285,5.6,The Bling Ring,"Biography,Crime,Drama",5800000.0,13300000.0,19100000.0
72831,tt2234003,7.4,Calvary,Drama,3600000.0,13300000.0,16900000.0
72913,tt2333784,6.1,The Expendables 3,"Action,Adventure,Thriller",39300000.0,175300000.0,214600000.0
73071,tt2592614,5.6,Resident Evil: The Final Chapter,"Action,Horror,Sci-Fi",26800000.0,285400000.0,312200000.0
73118,tt2704998,7.0,Game Night,"Action,Comedy,Crime",69200000.0,48500000.0,117700000.0
73272,tt3142688,5.8,Finding Fanny,"Adventure,Comedy,Drama",616000.0,7100000.0,7716000.0
73548,tt7008872,7.0,Boy Erased,"Biography,Drama",6800000.0,5000000.0,11800000.0
73705,tt8011712,7.4,The Past,"Drama,Horror",1300000.0,9300000.0,10600000.0
